channelId,publishedAt,viewCount,subscriberCount,videoCount
UC1rpw1Lulueh7CGFjKL0ARw,2013-04-14T11:23:29.000Z,4011679,55180,42
UCJ6ERWrxZzb9Ua3oeRcIe0g,2015-04-24T14:24:58.000Z,335375712,534999,440
UCpFHkjOa7ia6bH5_6cDsDXg,2006-03-13T22:56:30.000Z,1040098710,2011204,11636
UC4GfN7q1C1m0z6cf2NkMg2w,2012-11-06T05:38:52.000Z,205988506,116019,8801
UCj9UObAo4O3K29lxFQQXPkw,2016-10-13T08:03:25.000Z,6287761,25569,260
UCsTRn_r2Sab3silXcQsVkRA,2014-05-14T22:35:23.000Z,16563827,59699,452
UCJ6ERWrxZzb9Ua3oeRcIe0g,2015-04-24T14:24:58.000Z,335375712,534999,440
UCE3yf1AcIlXdps2EYbq3lzw,2013-09-25T03:50:59.000Z,267053020,247926,4665
UC9_3h1t3FEvhC-1toDU3fww,2015-10-28T17:27:49.000Z,73501827,159591,1335
UCplkk3J5wrEl0TNrthHjq4Q,2007-10-16T06:13:34.000Z,2307597231,9114966,384
UCVcM1hgv2J-tceNjrG9Z9Jg,2015-07-19T09:15:31.000Z,38533693,89062,593
UCK7IIV6Q2junGSdYK3BmZMg,2006-04-10T16:33:09.000Z,2251320339,2506424,23844
UCTFMVmIScW1j5K--8Bz5_Kg,2017-08-01T10:42:38.000Z,817666,16537,1
UCognZEqFjITg_N5Tsu40LbQ,2013-04-15T01:42:57.000Z,56822,59,63
UC3ifTl5zKiCAhHIBQYcaTeg,2009-04-12T02:07:08.000Z,2052568015,5103226,886
UCLfbpED87_FGzv0-Keav-lQ,2011-07-11T20:08:37.000Z,9150224,76291,257
UCse0vq62TPboIZmsyj0ZeVw,2014-04-27T17:10:48.000Z,25897559,52151,6
UC89XkfJLUu6v5GRkoceCBlA,2016-12-18T20:23:37.000Z,15104,130,42
UCg7GHcI8Sb9JLdx8uw1_Hmw,2016-12-26T02:05:02.000Z,36810763,145692,32
UCCf23ekQ5pwaF1U1kUtlwOQ,2014-04-17T11:30:57.000Z,79018500,59799,6720
UCpFHkjOa7ia6bH5_6cDsDXg,2006-03-13T22:56:30.000Z,1040098710,2011204,11636
UCUQv4x2fZalwqB5dh_8DsmQ,2013-07-21T02:36:21.000Z,6044154,107720,78
UCJFrE9hunRlTTi9EOlJzBwA,2015-07-17T18:46:03.000Z,127857691,388409,1152
UCJ6ERWrxZzb9Ua3oeRcIe0g,2015-04-24T14:24:58.000Z,335375712,534999,440
UCSa8IUd1uEjlREMa21I3ZPQ,2013-07-30T20:10:22.000Z,366628067,1422583,548
UCZtDUmC3W7j25XHZWFT_XgQ,2009-03-26T10:32:18.000Z,187346874,432462,2319
UCHkj014U2CQ2Nv0UZeYpE_A,2009-09-26T03:46:15.000Z,15961618597,31034421,123
UCHkj014U2CQ2Nv0UZeYpE_A,2009-09-26T03:46:15.000Z,15961618597,31034421,123
UCGwALZJISywbMsd3QPvvrDQ,2012-07-08T06:41:31.000Z,21540588,72454,722
UCm-oXfZb0ulUGGiA1vxHk2w,2014-05-08T15:10:06.000Z,63511026,138612,2066
UCHkj014U2CQ2Nv0UZeYpE_A,2009-09-26T03:46:15.000Z,15961618597,31034421,123
UCpEJRZdSpdVZ8vh63T9I2KQ,2017-04-22T16:42:23.000Z,465171810,1182688,65
UCVUdHi-tdW5AKdzMiTPG97Q,2010-11-27T19:32:15.000Z,998811004,1344168,250
UCpEJRZdSpdVZ8vh63T9I2KQ,2017-04-22T16:42:23.000Z,465171810,1182688,65
UCHFA6Nt11kE_8OWIya0SQDQ,2015-02-19T16:24:02.000Z,865204651,1345246,489
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCqqG_0fdSP3LDx4BnbnlvVg,2017-02-14T19:14:19.000Z,272796313,589368,154
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UCqDbl40l7bcPpAPLIDYpvOA,2012-04-15T17:55:44.000Z,28015019,20492,69
UCO8fQqYM_EeHxiGYONWt-fg,2013-10-17T18:46:58.000Z,356673493,839192,775
UCelMeixAOTs2OQAAi9wU8-g,2013-11-03T19:07:44.000Z,6102544390,5098534,2487
UCMeSsCgDkEfMKLRTUUobJ9g,2013-01-14T13:29:06.000Z,322721468,0,155
UC6sSkkemzPjmrzS0Y0V_2zw,2015-04-05T10:35:02.000Z,4319718214,6426438,634
UCtB-50MHuJ-LjFF3GoXmaZg,2010-02-16T21:13:36.000Z,194147296,57313,3
UC1-szPBG7Oh4icM1FcQakQg,2009-09-30T00:07:34.000Z,170256087,1435057,751
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UCVUdHi-tdW5AKdzMiTPG97Q,2010-11-27T19:32:15.000Z,998811004,1344168,250
UCvUCbnwzySKgbKiB_n0O0jQ,2015-05-03T04:36:12.000Z,280053133,1066466,713
UC4zS1wbO81p59CxKL7CQAcA,2013-11-27T01:42:25.000Z,51687532,557468,356
UC3s6Zp_o0Cm1HJ2pxei1JOQ,2014-08-25T08:13:16.000Z,83156649,177712,218
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UC1HphDbIKcA5ZLo0htf9Tyw,2016-05-22T05:20:30.000Z,22447519,0,104
UCzH1ebQRhLJe0Yx4xayGUlA,2014-03-19T10:03:46.000Z,191913719,499911,452
UC_wg7yQxhBX3SxXP345DsjA,2011-11-17T10:37:54.000Z,2532,38,5
UCVmLI6apTM0mNZlFgC0YMsA,2006-09-23T02:05:08.000Z,515834,134,6
UCwjoPtSoNLAoX2sLBaKLYng,2013-04-24T12:42:41.000Z,6251140056,7497147,2234
UC05JBckoHh26qXNeyrDxmkg,2015-01-04T16:58:08.000Z,162192011,0,71
UCFVY0654zQ6DVFAHspGiOwg,2010-03-30T09:09:45.000Z,943546305,487530,6961
UCEHIQz-0pwSwXu2PmjLVDFQ,2006-03-11T21:25:53.000Z,2504791,909,9
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511274,1625
UCEkfvGbHtngMQJ5t4wsBY0Q,2013-09-11T04:02:35.000Z,21472439,182277,692
UCNdqe5zJ6k-i7XKoYWA4Z2g,2006-01-25T21:36:06.000Z,2949490850,9015099,527
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511274,1625
UCmDalaHBMDjFT65eYI50ZzQ,2015-05-24T10:53:34.000Z,737621908,1888562,694
UCQ1e27NXoKVwFt4p0LyfNXQ,2016-09-19T17:08:50.000Z,102055658,292662,68
UCCf23ekQ5pwaF1U1kUtlwOQ,2014-04-17T11:30:57.000Z,79018500,59799,6720
UCeyYwRwsnlJqjEk9r0zN-Tg,2016-02-02T05:07:17.000Z,144590209,294326,664
UCJUNm7DffFN-RMoR4IY_D5A,2016-11-30T06:16:12.000Z,222191,0,10
UCjOTtTNOR0V5h8soJZFp3lw,2017-02-07T03:42:57.000Z,2851152,5832,26
UCyqH3qI9eX5f6iUpGuJUkBQ,2015-11-21T21:20:47.000Z,53684,1833,49
UCzM55vpuAcQcfpfT5d2nxAg,2016-03-24T13:17:47.000Z,572901803,0,229
UC1Yy0f2MLc_3hK4Zng0UWpQ,2016-10-21T11:17:04.000Z,56513738,100818,221
UC9fUm_9ZouDuLIMlml6bw5w,2012-02-21T00:31:08.000Z,6464627948,7591242,505
UCGws_JGtylkVCRIO1H3XRSQ,2006-01-20T20:48:10.000Z,273749220,0,159
UCCp4IWg4A_JLexo30Jlf-UQ,2016-07-08T23:53:32.000Z,200428673,870742,524
UC9fUm_9ZouDuLIMlml6bw5w,2012-02-21T00:31:08.000Z,6464627948,7591242,505
UCKy3MG7_If9KlVuvw3rPMfw,2012-10-16T20:30:10.000Z,826235779,1495429,216
UCkHHVb6_9FatL1TxUijyMeA,2016-05-09T20:34:09.000Z,100731386,684567,231
UCJTyunmsBLj20wyguh6uMig,2016-11-29T22:32:43.000Z,48217829,698512,109
UCHkj014U2CQ2Nv0UZeYpE_A,2009-09-26T03:46:15.000Z,15961618597,31034424,123
UCpEJRZdSpdVZ8vh63T9I2KQ,2017-04-22T16:42:23.000Z,465171810,1182690,65
UCVUdHi-tdW5AKdzMiTPG97Q,2010-11-27T19:32:15.000Z,998811004,1344168,250
UCpEJRZdSpdVZ8vh63T9I2KQ,2017-04-22T16:42:23.000Z,465171810,1182690,65
UCHFA6Nt11kE_8OWIya0SQDQ,2015-02-19T16:24:02.000Z,865204651,1345247,489
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCqqG_0fdSP3LDx4BnbnlvVg,2017-02-14T19:14:19.000Z,272796313,589370,154
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCqDbl40l7bcPpAPLIDYpvOA,2012-04-15T17:55:44.000Z,28015019,20492,69
UCO8fQqYM_EeHxiGYONWt-fg,2013-10-17T18:46:58.000Z,356673493,839193,775
UCelMeixAOTs2OQAAi9wU8-g,2013-11-03T19:07:44.000Z,6102544390,5098531,2487
UCMeSsCgDkEfMKLRTUUobJ9g,2013-01-14T13:29:06.000Z,322721468,0,155
UC6sSkkemzPjmrzS0Y0V_2zw,2015-04-05T10:35:02.000Z,4319718214,6426442,634
UCtB-50MHuJ-LjFF3GoXmaZg,2010-02-16T21:13:36.000Z,194147296,57313,3
UC1-szPBG7Oh4icM1FcQakQg,2009-09-30T00:07:34.000Z,170256087,1435056,751
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCVUdHi-tdW5AKdzMiTPG97Q,2010-11-27T19:32:15.000Z,998811004,1344168,250
UCvUCbnwzySKgbKiB_n0O0jQ,2015-05-03T04:36:12.000Z,280053133,1066466,713
UC4zS1wbO81p59CxKL7CQAcA,2013-11-27T01:42:25.000Z,51687532,557468,356
UC3s6Zp_o0Cm1HJ2pxei1JOQ,2014-08-25T08:13:16.000Z,83156649,177712,218
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UC1HphDbIKcA5ZLo0htf9Tyw,2016-05-22T05:20:30.000Z,22447519,0,104
UCzH1ebQRhLJe0Yx4xayGUlA,2014-03-19T10:03:46.000Z,191913719,499911,452
UC_wg7yQxhBX3SxXP345DsjA,2011-11-17T10:37:54.000Z,2532,38,5
UCVmLI6apTM0mNZlFgC0YMsA,2006-09-23T02:05:08.000Z,515834,134,6
UCwjoPtSoNLAoX2sLBaKLYng,2013-04-24T12:42:41.000Z,6251140056,7497147,2234
UC05JBckoHh26qXNeyrDxmkg,2015-01-04T16:58:08.000Z,162192011,0,71
UCFVY0654zQ6DVFAHspGiOwg,2010-03-30T09:09:45.000Z,943546305,487530,6961
UCEHIQz-0pwSwXu2PmjLVDFQ,2006-03-11T21:25:53.000Z,2504791,909,9
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCEkfvGbHtngMQJ5t4wsBY0Q,2013-09-11T04:02:35.000Z,21472439,182277,692
UCNdqe5zJ6k-i7XKoYWA4Z2g,2006-01-25T21:36:06.000Z,2949490850,9015100,527
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCmDalaHBMDjFT65eYI50ZzQ,2015-05-24T10:53:34.000Z,737621908,1888569,694
UCQ1e27NXoKVwFt4p0LyfNXQ,2016-09-19T17:08:50.000Z,102055658,292666,68
UCCf23ekQ5pwaF1U1kUtlwOQ,2014-04-17T11:30:57.000Z,79018500,59799,6720
UCeyYwRwsnlJqjEk9r0zN-Tg,2016-02-02T05:07:17.000Z,144590209,294326,664
UCJUNm7DffFN-RMoR4IY_D5A,2016-11-30T06:16:12.000Z,222191,0,10
UCjOTtTNOR0V5h8soJZFp3lw,2017-02-07T03:42:57.000Z,2851152,5832,26
UCyqH3qI9eX5f6iUpGuJUkBQ,2015-11-21T21:20:47.000Z,53684,1833,49
UCzM55vpuAcQcfpfT5d2nxAg,2016-03-24T13:17:47.000Z,572901803,0,229
UC1Yy0f2MLc_3hK4Zng0UWpQ,2016-10-21T11:17:04.000Z,56513738,100818,221
UC9fUm_9ZouDuLIMlml6bw5w,2012-02-21T00:31:08.000Z,6464627948,7591242,505
UCGws_JGtylkVCRIO1H3XRSQ,2006-01-20T20:48:10.000Z,273749220,0,159
UCCp4IWg4A_JLexo30Jlf-UQ,2016-07-08T23:53:32.000Z,200428673,870742,524
UC9fUm_9ZouDuLIMlml6bw5w,2012-02-21T00:31:08.000Z,6464627948,7591242,505
UCKy3MG7_If9KlVuvw3rPMfw,2012-10-16T20:30:10.000Z,826235779,1495429,216
UCkHHVb6_9FatL1TxUijyMeA,2016-05-09T20:34:09.000Z,100731386,684567,231
UCJTyunmsBLj20wyguh6uMig,2016-11-29T22:32:43.000Z,48217829,698513,109
UCHkj014U2CQ2Nv0UZeYpE_A,2009-09-26T03:46:15.000Z,15961618597,31034426,123
UCpEJRZdSpdVZ8vh63T9I2KQ,2017-04-22T16:42:23.000Z,465171810,1182693,65
UCVUdHi-tdW5AKdzMiTPG97Q,2010-11-27T19:32:15.000Z,998811004,1344169,250
UCpEJRZdSpdVZ8vh63T9I2KQ,2017-04-22T16:42:23.000Z,465171810,1182693,65
UCHFA6Nt11kE_8OWIya0SQDQ,2015-02-19T16:24:02.000Z,865204651,1345247,489
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UCqqG_0fdSP3LDx4BnbnlvVg,2017-02-14T19:14:19.000Z,272796313,589370,154
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCqDbl40l7bcPpAPLIDYpvOA,2012-04-15T17:55:44.000Z,28015019,20492,69
UCO8fQqYM_EeHxiGYONWt-fg,2013-10-17T18:46:58.000Z,356673493,839193,775
UCelMeixAOTs2OQAAi9wU8-g,2013-11-03T19:07:44.000Z,6102544390,5098531,2487
UCMeSsCgDkEfMKLRTUUobJ9g,2013-01-14T13:29:06.000Z,322721468,0,155
UC6sSkkemzPjmrzS0Y0V_2zw,2015-04-05T10:35:02.000Z,4319718214,6426440,634
UCtB-50MHuJ-LjFF3GoXmaZg,2010-02-16T21:13:36.000Z,194147296,57313,3
UC1-szPBG7Oh4icM1FcQakQg,2009-09-30T00:07:34.000Z,170256087,1435056,751
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511272,1625
UCVUdHi-tdW5AKdzMiTPG97Q,2010-11-27T19:32:15.000Z,998811004,1344169,250
UCvUCbnwzySKgbKiB_n0O0jQ,2015-05-03T04:36:12.000Z,280053133,1066467,713
UC4zS1wbO81p59CxKL7CQAcA,2013-11-27T01:42:25.000Z,51687532,557468,356
UC3s6Zp_o0Cm1HJ2pxei1JOQ,2014-08-25T08:13:16.000Z,83156649,177712,218
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UC1HphDbIKcA5ZLo0htf9Tyw,2016-05-22T05:20:30.000Z,22447519,0,104
UCzH1ebQRhLJe0Yx4xayGUlA,2014-03-19T10:03:46.000Z,191913719,499911,452
UC_wg7yQxhBX3SxXP345DsjA,2011-11-17T10:37:54.000Z,2532,38,5
UCVmLI6apTM0mNZlFgC0YMsA,2006-09-23T02:05:08.000Z,515834,134,6
UCwjoPtSoNLAoX2sLBaKLYng,2013-04-24T12:42:41.000Z,6251140056,7497150,2234
UC05JBckoHh26qXNeyrDxmkg,2015-01-04T16:58:08.000Z,162192011,0,71
UCFVY0654zQ6DVFAHspGiOwg,2010-03-30T09:09:45.000Z,943546305,487530,6961
UCEHIQz-0pwSwXu2PmjLVDFQ,2006-03-11T21:25:53.000Z,2504791,909,9
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UCEkfvGbHtngMQJ5t4wsBY0Q,2013-09-11T04:02:35.000Z,21472439,182277,692
UCNdqe5zJ6k-i7XKoYWA4Z2g,2006-01-25T21:36:06.000Z,2949490850,9015100,527
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UCmDalaHBMDjFT65eYI50ZzQ,2015-05-24T10:53:34.000Z,737621908,1888573,694
UCQ1e27NXoKVwFt4p0LyfNXQ,2016-09-19T17:08:50.000Z,102055658,292666,68
UCCf23ekQ5pwaF1U1kUtlwOQ,2014-04-17T11:30:57.000Z,79018500,59799,6720
UCeyYwRwsnlJqjEk9r0zN-Tg,2016-02-02T05:07:17.000Z,144590209,294326,664
UCJUNm7DffFN-RMoR4IY_D5A,2016-11-30T06:16:12.000Z,222191,0,10
UCjOTtTNOR0V5h8soJZFp3lw,2017-02-07T03:42:57.000Z,2851152,5832,26
UCyqH3qI9eX5f6iUpGuJUkBQ,2015-11-21T21:20:47.000Z,53684,1833,49
UCzM55vpuAcQcfpfT5d2nxAg,2016-03-24T13:17:47.000Z,572901803,0,229
UC1Yy0f2MLc_3hK4Zng0UWpQ,2016-10-21T11:17:04.000Z,56513738,100819,221
UC9fUm_9ZouDuLIMlml6bw5w,2012-02-21T00:31:08.000Z,6464627948,7591244,505
UCGws_JGtylkVCRIO1H3XRSQ,2006-01-20T20:48:10.000Z,273749220,0,159
UCCp4IWg4A_JLexo30Jlf-UQ,2016-07-08T23:53:32.000Z,200428673,870742,524
UC9fUm_9ZouDuLIMlml6bw5w,2012-02-21T00:31:08.000Z,6464627948,7591244,505
UCKy3MG7_If9KlVuvw3rPMfw,2012-10-16T20:30:10.000Z,826235779,1495429,216
UCkHHVb6_9FatL1TxUijyMeA,2016-05-09T20:34:09.000Z,100731386,684567,231
UCJTyunmsBLj20wyguh6uMig,2016-11-29T22:32:43.000Z,48217829,698515,109
UCHkj014U2CQ2Nv0UZeYpE_A,2009-09-26T03:46:15.000Z,15961618597,31034429,123
UCpEJRZdSpdVZ8vh63T9I2KQ,2017-04-22T16:42:23.000Z,465171810,1182693,65
UCVUdHi-tdW5AKdzMiTPG97Q,2010-11-27T19:32:15.000Z,998811004,1344169,250
UCpEJRZdSpdVZ8vh63T9I2KQ,2017-04-22T16:42:23.000Z,465171810,1182693,65
UCHFA6Nt11kE_8OWIya0SQDQ,2015-02-19T16:24:02.000Z,865204651,1345247,489
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UCqqG_0fdSP3LDx4BnbnlvVg,2017-02-14T19:14:19.000Z,272796313,589371,154
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511273,1625
UCqDbl40l7bcPpAPLIDYpvOA,2012-04-15T17:55:44.000Z,28015019,20492,69
UCO8fQqYM_EeHxiGYONWt-fg,2013-10-17T18:46:58.000Z,356673493,839193,775
UCelMeixAOTs2OQAAi9wU8-g,2013-11-03T19:07:44.000Z,6102544390,5098532,2487
UCMeSsCgDkEfMKLRTUUobJ9g,2013-01-14T13:29:06.000Z,322721468,0,155
UC6sSkkemzPjmrzS0Y0V_2zw,2015-04-05T10:35:02.000Z,4319718214,6426444,634
UCtB-50MHuJ-LjFF3GoXmaZg,2010-02-16T21:13:36.000Z,194147296,57313,3
UC1-szPBG7Oh4icM1FcQakQg,2009-09-30T00:07:34.000Z,170256087,1435056,751
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511274,1625
UCVUdHi-tdW5AKdzMiTPG97Q,2010-11-27T19:32:15.000Z,998811004,1344169,250
UCvUCbnwzySKgbKiB_n0O0jQ,2015-05-03T04:36:12.000Z,280053133,1066467,713
UC4zS1wbO81p59CxKL7CQAcA,2013-11-27T01:42:25.000Z,51687532,557468,356
UC3s6Zp_o0Cm1HJ2pxei1JOQ,2014-08-25T08:13:16.000Z,83156649,177712,218
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511274,1625
UC1HphDbIKcA5ZLo0htf9Tyw,2016-05-22T05:20:30.000Z,22447519,0,104
UCzH1ebQRhLJe0Yx4xayGUlA,2014-03-19T10:03:46.000Z,191913719,499911,452
UC_wg7yQxhBX3SxXP345DsjA,2011-11-17T10:37:54.000Z,2532,38,5
UCVmLI6apTM0mNZlFgC0YMsA,2006-09-23T02:05:08.000Z,515834,134,6
UCwjoPtSoNLAoX2sLBaKLYng,2013-04-24T12:42:41.000Z,6251140056,7497152,2234
UC05JBckoHh26qXNeyrDxmkg,2015-01-04T16:58:08.000Z,162192011,0,71
UCFVY0654zQ6DVFAHspGiOwg,2010-03-30T09:09:45.000Z,943546305,487531,6961
UCEHIQz-0pwSwXu2PmjLVDFQ,2006-03-11T21:25:53.000Z,2504791,909,9
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511274,1625
UCEkfvGbHtngMQJ5t4wsBY0Q,2013-09-11T04:02:35.000Z,21472439,182277,692
UCNdqe5zJ6k-i7XKoYWA4Z2g,2006-01-25T21:36:06.000Z,2949490850,9015101,527
UCKqx9r4mrFglauNBJc1L_eg,2014-05-13T14:31:31.000Z,6900483597,8511274,1625
UCmDalaHBMDjFT65eYI50ZzQ,2015-05-24T10:53:34.000Z,737621908,1888577,694
UCQ1e27NXoKVwFt4p0LyfNXQ,2016-09-19T17:08:50.000Z,102055658,292666,68
UCCf23ekQ5pwaF1U1kUtlwOQ,2014-04-17T11:30:57.000Z,79018500,59799,6720
UCeyYwRwsnlJqjEk9r0zN-Tg,2016-02-02T05:07:17.000Z,144590209,294326,664
UCJUNm7DffFN-RMoR4IY_D5A,2016-11-30T06:16:12.000Z,222191,0,10
UCjOTtTNOR0V5h8soJZFp3lw,2017-02-07T03:42:57.000Z,2851152,5832,26
UCyqH3qI9eX5f6iUpGuJUkBQ,2015-11-21T21:20:47.000Z,53684,1833,49
UCzM55vpuAcQcfpfT5d2nxAg,2016-03-24T13:17:47.000Z,572901803,0,229
UC1Yy0f2MLc_3hK4Zng0UWpQ,2016-10-21T11:17:04.000Z,56513738,100819,221
UC9fUm_9ZouDuLIMlml6bw5w,2012-02-21T00:31:08.000Z,6464627948,7591246,505
UCGws_JGtylkVCRIO1H3XRSQ,2006-01-20T20:48:10.000Z,273749220,0,159
UCCp4IWg4A_JLexo30Jlf-UQ,2016-07-08T23:53:32.000Z,200428673,870743,524
UC9fUm_9ZouDuLIMlml6bw5w,2012-02-21T00:31:08.000Z,6464627948,7591246,505
UCKy3MG7_If9KlVuvw3rPMfw,2012-10-16T20:30:10.000Z,826235779,1495429,216
UCkHHVb6_9FatL1TxUijyMeA,2016-05-09T20:34:09.000Z,100731386,684567,231
UCJTyunmsBLj20wyguh6uMig,2016-11-29T22:32:43.000Z,48217829,698516,109
UCYdkE0P4CF0xsttlpBCh6Ng,2014-05-09T23:42:18.000Z,114661768,857535,319
UCYbK_tjZ2OrIZFBvU6CCMiA,2012-12-22T23:21:35.000Z,24162524,277336,302
UCF9-JngqznvAsiF2yZbeY8g,2011-02-02T04:40:20.000Z,116939257,264923,2915
UCiSInx3GG4cqP4IevbkYcEQ,2014-03-22T04:18:59.000Z,8172672,64063,44
UCakgsb0w7QB0VHdnCc-OVEA,2014-11-09T17:55:08.000Z,132846962,1938618,718
UCvjgXvBlbQiydffZU7m1_aw,2006-07-03T18:24:29.000Z,14693768,318876,576
UC2dMML4l3XHrOlPYtsNL_vQ,2011-10-01T11:00:03.000Z,6673116,53290,29
UCcgVECVN4OKV6DH1jLkqmcA,2013-09-19T19:31:16.000Z,2030150632,9938209,380
UCIuScmttXWzLoXqs8kU3vWA,2011-01-20T02:53:46.000Z,83916420,849766,249
UCSahY6dNgVipVxeVF-QIW_w,2011-02-23T08:19:21.000Z,511483146,5067977,419
UC4d-KnT355Hit_FinlZE4Dw,2012-09-17T17:22:03.000Z,4283978,28645,3
UCshiNtfJ7Dj3nlh41a6M-kg,2015-01-12T14:50:33.000Z,41100373,253672,551
UCpDJl2EmP7Oh90Vylx0dZtA,2007-07-12T12:23:44.000Z,11126295689,18210242,8120
UC4d-KnT355Hit_FinlZE4Dw,2012-09-17T17:22:03.000Z,4283978,28645,3
UC_bUcF0Vda0W0K6Ek7ygorw,2007-07-31T19:38:08.000Z,51462757,309836,1266
UCm14fmr4CYB7DPnZumXagQQ,2012-05-16T17:40:44.000Z,544194,464,42
UCZV7HF0HLnGDiYyXB4-vFUQ,2006-08-19T14:03:59.000Z,1273334,1808,11
UCMNnr1vTxM0IdLCJH8TkxIg,2011-03-27T12:02:52.000Z,2727432,7842,212
UC2dMML4l3XHrOlPYtsNL_vQ,2011-10-01T11:00:03.000Z,6673116,53290,29
UC2dMML4l3XHrOlPYtsNL_vQ,2011-10-01T11:00:03.000Z,6673116,53290,29
UCoP2nmYSKQ0oisOGCLmPLcQ,2012-11-08T23:17:32.000Z,11712046,360174,15
UC1uEExDG9TF-H7uTwE60ISQ,2013-06-22T08:35:33.000Z,1495254,11830,192
UC2ASIyRFfbZCMZLlPBNs8gw,2012-06-01T13:33:09.000Z,3812094,25467,5
UCfOyB991kfmBcA4jLbZE_xg,2006-05-08T20:47:20.000Z,20680016,102803,77
UCXm0v3a9g17bSATE-DMMxRg,2011-02-27T19:10:18.000Z,273616811,1872423,613
UCmbcdQlEwlj_LkOlltpStKw,2006-08-01T17:48:40.000Z,6759764,65079,195
UCsgEkEWaXKQwrhlLHFbcQFw,2006-04-04T19:13:18.000Z,364524641,389995,1556
UC2C-970d2o-YGLPqsG6FcWQ,2010-01-29T03:52:39.000Z,124405563,145772,1170
UCdcemy56JtVTrsFIOoqvV8g,2006-10-19T22:07:49.000Z,119306395,967049,398
UCt8qFyujmbUj15bAveVhdCw,2008-12-28T13:28:07.000Z,75835398,88010,607
UCZFipeZtQM5CKUjx6grh54g,2012-01-19T01:30:50.000Z,9636157,136612,100
UCn0C6m_zz-K1H2b64YnG3BQ,2013-11-01T12:06:07.000Z,95215,224,6
UC33YUliizA8jEZesmuy6RcQ,2014-02-04T00:13:41.000Z,2042252,14472,28
UC3G1fjSPTdtM_vajRai31oQ,2014-03-04T19:46:00.000Z,1081745,622,64
UCJiBD23-3Wh8UvEIwJpry3g,2016-05-11T10:44:34.000Z,627488,6551,24
UC7yy2wrZo3kC6GXf1HpGBBQ,2011-09-30T14:21:18.000Z,842747,2054,67
UCSJpUW_talZXAnradqrDIfg,2007-12-19T21:41:56.000Z,1193754,885,125
UCbi5G5PjWBaQUFy7XU_O7yw,2011-10-21T10:52:09.000Z,11772531,84861,249
UCGzLX2yif2uqobtoVTLbHhQ,2010-05-11T23:19:22.000Z,1198199,3103,308
UCbhF13vFqp1WzMFGuOFzXlw,2011-08-10T01:04:15.000Z,291573,521,14
UC2dMML4l3XHrOlPYtsNL_vQ,2011-10-01T11:00:03.000Z,6673116,53290,29
UCJbPGzawDH1njbqV-D5HqKw,2008-02-04T16:09:31.000Z,350762163,1686861,4350
UCYA4NBrvyzDcbwB2JcjV6dg,2011-10-17T17:45:47.000Z,1301567,9812,61
UCEpe5DhhS0HYFBaCVsU2Iwg,2009-10-06T10:32:09.000Z,9983722,66184,451
